ResponseID	StartDate	EndDate	ExLeft	ExRight	exampleIsRight	exclude	Age	Sex	Lang	Lang_TEXT	Education	DO.BR.FL_84	trial	LeftResponse	RightResponse	isRight	isPartRight	leftIsRight	rightIsRight	time1	time2	time3	time4	trialNum	correct	conf	aveCWordLengthNBCor	aveCWordLengthCor	aveWordLengthCor	aveUniqueWordPercent	aveUniqueCWordPercent	aveUniqueCWordNBPercent	aveUniqueWordPercentCor	aveUniqueCWordPercentCor	aveUniqueCWordNBPercentCor
R_1GKcavmXkDgvAmq	6/25/15 14:05	6/25/15 14:08	objects will fall to the left	objects will fall to the right	1	1	23	2	1		5	pbp28|pbp26|pbp02	pbp26	objects will fall to the right	objects will fall to the left 	0	1	1	1	0	0	16.899	0	2	1	2	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_2zYolx7YWKZCKRa	6/25/15 14:43	6/25/15 14:51	All items will fall the the left.	All items will fall to the right.	1	1	29	1	1		3	pbp28|pbp26|pbp13	pbp26	The circle will always fall the the right.	The circle will always fall to the left.	1	1	1	1	0	0	17.539	0	2	1	4	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_ToamXX78FQrYY37	6/25/15 14:47	6/25/15 14:54	Items fall to the left	Items fall to the right	1	1	24	2	1		5	pbp28|pbp26|pbp18	pbp26	Items moving to the right	Items going backwards	0	1	1	0	5.275	16.104	33.438	2	2	1	3	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_6VGySXo2XHAuvcJ	6/25/15 15:12	6/25/15 15:22	the objects fall to the left	the objects fall to the right	1	1	32	2	1		5	pbp19|pbp26|pbp09	pbp26	the objects are becoming less orderly	the objects are becoming more orderly	0	0	0	0	4.331	4.331	90.007	1	2	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_29tYhAZFiszoAUP	6/25/15 15:16	6/25/15 15:25	In scenes 1-6 all objects will fall to the left.	In scenes 7-12 all objects will fall to the right.	1	1	35	2	1		5	pbp02|pbp26|pbp28	pbp26	The small ball will drop and fall to the right.	The small ball will drop and fall to the left.	1	1	1	1	0	0	50.139	0	2	1	3	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_8qa1ReWipvMVZAh	6/25/15 16:13	6/25/15 16:17	the objects will fall to the left	the objects will fall to the right	1	1	26	1	1		6	pbp26|pbp24|pbp04	pbp26	ball will roll to right	ball will roll to left	1	1	1	1	0	0	16.701	0	1	1	4	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_3HCePEd3FeUuYKY	6/25/15 16:15	6/25/15 16:19	They will fall to the left.	They will fall to the right.	1	1	21	1	1		5	pbp26|pbp11b|pbp13	pbp26	The circle will roll to the right.	The circle will roll to the left.	1	1	1	1	0	0	35.963	0	1	1	3	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_1n3FkQQtGpZ4f0Z	6/25/15 16:23	6/25/15 16:28	object falls to right	object falls to left	0	1	33	2	1		6	pbp04|pbp16|pbp26	pbp26	objects moving to left	objects moving to right	0	1	1	1	7.591	8.919	10.146	2	3	1	3	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_1pEYY8rrxqTAm1L	6/25/15 16:56	6/25/15 17:02	objects will fall to the left	objects will fall to the right	1	1	27	2	1		4	pbp28|pbp26|pbp16	pbp26	objects are falling	objects are climbing	0	0	0	0	0	0	84.883	0	2	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_3HYLpE1GZUceYFn	6/25/15 17:34	6/25/15 17:37	direction of object 	angle of objects 	0	0	19	1	1		3	pbp16|pbp02|pbp26	pbp26	position of the shapes 	path in which the shapes are moving 	0	1	1	1	0	0	7.449	0	3	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_31AjuXXOuBJrjNM	6/26/15 11:14	6/26/15 11:22	Objects will fall to the left.	Objects will fall to the right.	1	1	31	1	1		5	pbp02|pbp28|pbp26	pbp26	The objects will fall to the right.	The objects will fall to the left.	1	1	1	1	18.493	33.773	86.238	2	3	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_25yKV4ivhET5gvK	6/26/15 11:22	6/26/15 11:31	The objects will fall to the left	The objects will fall to the right.	1	1	31	2	1		3	pbp24|pbp13|pbp26	pbp26	The circle and the triangle are rotating	The triangle and the square are rotating.	0	0	0	0	5.706	66.37	67.507	4	3	1	2	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_ZqLz1hnyQqbXUMF	6/26/15 11:34	6/26/15 11:39	Objects are falling to the left.	Objects are falling to the right.	1	1	27	2	2	Cantonese	5	pbp13|pbp18|pbp26	pbp26	Ball is falling down.	Ball is being thrown over.	0	0	0	0	0	0	16.81	0	3	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_1g60ebgJ1jy4CR1	6/26/15 11:50	6/26/15 11:56	The object will fall left	The object will fall right	1	1	31	2	1		5	pbp04|pbp28|pbp26	pbp26	The left items lean towards the right	Right items lean towards the left	0	0	0	0	0	0	47.457	0	3	0	3	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_1rxJ2Do5colj5WR	6/26/15 11:51	6/26/15 11:57	They are positioned to fall left	They are positioned to fall right	1	1	24	2	1		5	pbp26|pbp04|pbp11b	pbp26	They are disorganized	they have a distinct pattern	0	0	0	0	3.096	3.096	57.171	1	1	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_3lRq1V5wSy74Lum	6/26/15 11:56	6/26/15 12:03	all objects are falling to the left.	all objects are falling to the right	1	1	30	2	1		5	pbp26|pbp02|pbp18	pbp26	Everything is the opposite.	Everything has one differencel.	0	0	0	0	0	0	46.719	0	1	0	1	2.965116279	3.034883721	4.790697674	0.243328439	0.329900803	0.330985915	0.206303759	0.298825602	0.298013041
R_1i8Rs0XVVtLtlBr	6/25/15 12:36	6/25/15 12:39	Right motion	Flipping	0	0	24	1	1		5	pbp18|pbp28|pbp02	pbp28	Growth	Rolling	0	0	0	1	0	0	6.538	0	2	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_vjDR0jafmKI1iVP	6/25/15 13:04	6/25/15 13:11	The objects will fall to the left	The objects will fall to the right	1	1	28	1	1		4	pbp11b|pbp04|pbp28	pbp28	you got me	you stumped me	0	0	0	0	68.385	68.385	68.987	1	3	0	1	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2rDwQ3zGxBIMX4Q	6/25/15 13:41	6/25/15 13:45	all falling to left	all falling to right	1	1	24	1	1		5	pbp02|pbp28|pbp19	pbp28	has the same shape in each scene	different shapes in each scenesa	0	0	0	0	0	0	42.102	0	2	1	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2CHeP1pzY0QMNsR	6/25/15 13:47	6/25/15 13:52	objects fall to the left	objects fall to the right	1	1	30	1	1		4	pbp28|pbp24|pbp09	pbp28	the objects gain wheels or arms	objects lose wheels or arms	0	0	1	1	0	0	52.095	0	1	0	1	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_1JUFi8mi6cerJAp	6/25/15 13:48	6/25/15 13:52	moves to the left	moves to the right	1	1	21	1	1		3	pbp26|pbp28|pbp18	pbp28	grows from ends	grows from middle sections	0	0	0	0	0	0	44.175	0	2	0	1	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_1GKcavmXkDgvAmq	6/25/15 14:05	6/25/15 14:08	objects will fall to the left	objects will fall to the right	1	1	23	2	1		5	pbp28|pbp26|pbp02	pbp28	objects have more rounded edges	objects have more pointed edges 	0	0	0	0	0	0	18.209	0	1	0	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2zYolx7YWKZCKRa	6/25/15 14:43	6/25/15 14:51	All items will fall the the left.	All items will fall to the right.	1	1	29	1	1		3	pbp28|pbp26|pbp13	pbp28	All items can be rolled.	All the items can be moved but not rolled.	1	1	1	1	0	0	90.01	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_ToamXX78FQrYY37	6/25/15 14:47	6/25/15 14:54	Items fall to the left	Items fall to the right	1	1	24	2	1		5	pbp28|pbp26|pbp18	pbp28	Items moving to left	Items not moving	0	1	0	0	3.2	12.662	65.576	3	1	0	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_29tYhAZFiszoAUP	6/25/15 15:16	6/25/15 15:25	In scenes 1-6 all objects will fall to the left.	In scenes 7-12 all objects will fall to the right.	1	1	35	2	1		5	pbp02|pbp26|pbp28	pbp28	The objects in the left scenes will roll.	The objects in the right scenes will stay stationary.	1	1	1	1	0	0	31.33	0	3	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_ctGe3CZMd707lk1	6/25/15 15:28	6/25/15 15:40	The objects will fall to the left	The objects will fall to the right	1	1	25	1	1		3	pbp11b|pbp28|pbp24	pbp28	The objects will fall to the left	The objects will fall to the right	0	0	0	0	0	0	4.471	0	2	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2eRtcMHWiOqKgkd	6/25/15 15:41	6/25/15 15:44	will fall to the left	will fall to the right	1	1	42	2	1		5	pbp11b|pbp28|pbp04	pbp28	roll	stationary	1	1	1	1	0	0	21.776	0	2	0	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_3lYdWtUokUQCZvM	6/25/15 16:08	6/25/15 16:12	The object will fall to the left	The object will fall to the right	1	1	29	2	1		2	pbp28|pbp09|pbp16	pbp28	The objects on the left can roll	The objects on the right cannot roll	1	1	1	1	0	0	18.464	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_Os8jw68TaMPjFVT	6/25/15 16:19	6/25/15 16:25	Objects will fall to the left	Objects will fall to the right	1	1	35	2	1		5	pbp28|pbp19|pbp16	pbp28	The left scenes are not as much in motion	The right scenes are much more in motion	0	0	0	0	0	0	90.011	0	1	0	1	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_1pEYY8rrxqTAm1L	6/25/15 16:56	6/25/15 17:02	objects will fall to the left	objects will fall to the right	1	1	27	2	1		4	pbp28|pbp26|pbp16	pbp28	objects can roll	objects stay put	1	1	1	1	0	0	73.796	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_BPWdU4LGOYPRdex	6/25/15 17:29	6/25/15 17:35	objects will fall to the left	objects will fall to the right	1	1	20	1	1		4	pbp28|pbp11b|pbp04	pbp28	objects have the ability to role	objects dont have the ability to role	1	1	1	1	0	0	33.641	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_31AjuXXOuBJrjNM	6/26/15 11:14	6/26/15 11:22	Objects will fall to the left.	Objects will fall to the right.	1	1	31	1	1		5	pbp02|pbp28|pbp26	pbp28	The objects have rounded edges (like a circle) that allow them to move easily.	The objects have sharp edges that would restrict movement.	1	1	1	1	42.459	42.459	46.718	1	2	0	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2TpEKOx3TS4cbxb	6/26/15 11:17	6/26/15 11:23	all will fall left	all will fall right	1	1	56	2	1		5	pbp28|pbp13|pbp11b	pbp28	will easily roll smoothly	will not easily roll smoothly	1	1	1	1	0	0	17.136	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_emI4uA89O5Gvl3H	6/26/15 11:22	6/26/15 11:28	The objects will fall to the left	The objects will fall to the right	1	1	42	1	1		5	pbp28|pbp04|pbp02	pbp28	The objects can roll	The objects cannot roll	1	1	1	1	0	0	25.384	0	1	1	3	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_8qTqbt7iTAgJj4B	6/26/15 11:32	6/26/15 11:34	will fall to the left	will fall to the right	1	1	24	1	1		6	pbp04|pbp28|pbp02	pbp28	they can roll	they cant roll	1	1	1	1	0	0	7.775	0	2	1	4	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_1g60ebgJ1jy4CR1	6/26/15 11:50	6/26/15 11:56	The object will fall left	The object will fall right	1	1	31	2	1		5	pbp04|pbp28|pbp26	pbp28	Full object on the left	Half the object on the right is taken away	0	0	0	0	21.323	21.323	47.222	1	2	0	4	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2Y9gMus73JurkOm	6/26/15 11:54	6/26/15 11:58	falling to the left	falling to the right	1	1	51	1	1		6	pbp28|pbp02|pbp18	pbp28	all of the objects roll	None of the objects roll	1	1	1	1	7.344	17.486	23.058	2	1	1	4	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_3ptFtjzR5Wf3vdU	6/26/15 11:50	6/26/15 11:59	objects will fall to the left	objects will fall to the right	1	1	25	2	1		5	pbp19|pbp28|pbp16	pbp28	objects will continue rolling for a longer period	"once they fall and lose momentum, the objects will be stationary, they will lose momentum faster"	0	1	1	1	0	0	90.007	0	2	1	4	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_2QSfEl0LlylBgM5	6/26/15 12:01	6/26/15 12:13	The objects will fall to the left.	The objects will fall to the right.	1	1	58	2	1		5	pbp28|pbp11b|pbp04	pbp28	The objects will roll to the right.	The objects will roll to the left. 	0	0	0	0	0	0	84.81	0	1	0	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
R_1OCCZC1l90T5cWw	6/26/15 12:15	6/26/15 12:20	they will fall to the left side of the picture	they will fall to the right side of the picture	1	1	18	1	1		2	pbp16|pbp19|pbp28	pbp28	will not move	will move	1	1	1	1	0	0	31.951	0	3	0	2	3.75	4.05	5.975	0.509664095	0.547429763	0.573641335	0.535327996	0.53954023	0.55625
