"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"categoryALoc"	"workerId"	"trialNum"	"firstTrial"	"moveNum"	"src"	"category"	"categoryLoc"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"blockNum"	"responses"	"strategy"	"shapes"	"totalTimeMinutes"	"totalTimeSeconds"	"totalTrialNum"	"FourBlock"	"conditionC"	"imagePaired"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	23	1	27	"lib/images/tl_50_120_rotated.jpg"	"T_rotated"	"right"	"tl_50_120_rotated.jpg"	515	299.599998474121	228	333.60001373291	79840	0	"left"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	23	2	-0.5	"tl_50_120.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	23	0	28	"lib/images/tl_50_120_rotated.jpg"	"T_rotated"	"right"	"tl_50_120_rotated.jpg"	515	299.599998474121	881	349.60001373291	84734	1	"right"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	23	2	-0.5	"tl_50_120.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	24	1	29	"lib/images/tl_30_0_rotated.jpg"	"T_rotated"	"right"	"tl_30_0_rotated.jpg"	515	299.599998474121	881	349.60001373291	87111	1	"right"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	24	2	-0.5	"tl_30_0.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	25	1	30	"lib/images/tl_0_30_rotated.jpg"	"L_rotated"	"left"	"tl_0_30_rotated.jpg"	515	299.599998474121	830	363.60001373291	89354	0	"right"	149	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	25	2	-0.5	"tl_0_30.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	25	0	31	"lib/images/tl_0_30_rotated.jpg"	"L_rotated"	"left"	"tl_0_30_rotated.jpg"	515	299.599998474121	149	349.60001373291	94324	1	"left"	149	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	25	2	-0.5	"tl_0_30.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	26	1	32	"lib/images/tl_30_30_rotated.jpg"	"T_rotated"	"right"	"tl_30_30_rotated.jpg"	515	299.599998474121	881	349.60001373291	98006	1	"right"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	26	2	-0.5	"tl_30_30.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	27	1	33	"lib/images/tl_0_120_rotated.jpg"	"L_rotated"	"left"	"tl_0_120_rotated.jpg"	515	299.599998474121	149	349.60001373291	100374	1	"left"	149	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	27	2	-0.5	"tl_0_120.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	28	1	34	"lib/images/tl_40_60_rotated.jpg"	"T_rotated"	"right"	"tl_40_60_rotated.jpg"	515	299.599998474121	881	349.60001373291	103150	1	"right"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	28	2	-0.5	"tl_40_60.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	29	1	35	"lib/images/tl_20_120_rotated.jpg"	"L_rotated"	"left"	"tl_20_120_rotated.jpg"	515	299.599998474121	149	349.60001373291	105458	1	"left"	149	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	29	2	-0.5	"tl_20_120.jpg"
110288	"test-sort"	0	1	134910	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	30	1	36	"lib/images/tl_50_30_rotated.jpg"	"T_rotated"	"right"	"tl_50_30_rotated.jpg"	515	299.599998474121	881	349.60001373291	107784	1	"right"	881	349.60001373291	1	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	30	2	-0.5	"tl_50_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	1	1	1	"lib/images/tl_40_0_rotated.jpg"	"T_rotated"	"right"	"tl_40_0_rotated.jpg"	515	299.60001373291	881	349.60001373291	972	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	31	3	-0.5	"tl_40_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	2	1	2	"lib/images/tl_30_30_rotated.jpg"	"T_rotated"	"right"	"tl_30_30_rotated.jpg"	515	299.60001373291	189	353.60001373291	3521	0	"left"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	32	3	-0.5	"tl_30_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	2	0	3	"lib/images/tl_30_30_rotated.jpg"	"T_rotated"	"right"	"tl_30_30_rotated.jpg"	515	299.60001373291	881	349.60001373291	8368	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	32	3	-0.5	"tl_30_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	3	1	4	"lib/images/tl_40_30_rotated.jpg"	"T_rotated"	"right"	"tl_40_30_rotated.jpg"	515	299.60001373291	881	349.60001373291	11050	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	33	3	-0.5	"tl_40_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	4	1	5	"lib/images/tl_30_0_rotated.jpg"	"T_rotated"	"right"	"tl_30_0_rotated.jpg"	515	299.60001373291	195	346.60001373291	13475	0	"left"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	34	3	-0.5	"tl_30_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	4	0	6	"lib/images/tl_30_0_rotated.jpg"	"T_rotated"	"right"	"tl_30_0_rotated.jpg"	515	299.60001373291	881	349.60001373291	18325	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	34	3	-0.5	"tl_30_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	5	1	7	"lib/images/tl_20_0_rotated.jpg"	"T_rotated"	"right"	"tl_20_0_rotated.jpg"	515	299.60001373291	881	349.60001373291	21054	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	35	3	-0.5	"tl_20_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	6	1	8	"lib/images/tl_50_0_rotated.jpg"	"T_rotated"	"right"	"tl_50_0_rotated.jpg"	515	299.60001373291	881	349.60001373291	24717	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	36	3	-0.5	"tl_50_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	7	1	9	"lib/images/tl_40_60_rotated.jpg"	"T_rotated"	"right"	"tl_40_60_rotated.jpg"	515	299.60001373291	881	349.60001373291	28154	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	37	3	-0.5	"tl_40_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	8	1	10	"lib/images/tl_40_90_rotated.jpg"	"T_rotated"	"right"	"tl_40_90_rotated.jpg"	515	299.60001373291	881	349.60001373291	30597	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	38	3	-0.5	"tl_40_90.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	9	1	11	"lib/images/tl_30_60_rotated.jpg"	"T_rotated"	"right"	"tl_30_60_rotated.jpg"	515	299.60001373291	881	349.60001373291	32923	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	39	3	-0.5	"tl_30_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	10	1	12	"lib/images/tl_20_120_rotated.jpg"	"L_rotated"	"left"	"tl_20_120_rotated.jpg"	515	299.60001373291	149	349.60001373291	35179	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	40	3	-0.5	"tl_20_120.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	11	1	13	"lib/images/tl_20_150_rotated.jpg"	"L_rotated"	"left"	"tl_20_150_rotated.jpg"	515	299.60001373291	149	349.60001373291	37334	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	41	3	-0.5	"tl_20_150.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	12	1	14	"lib/images/tl_20_90_rotated.jpg"	"L_rotated"	"left"	"tl_20_90_rotated.jpg"	515	299.60001373291	149	349.60001373291	39941	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	42	3	-0.5	"tl_20_90.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	13	1	15	"lib/images/tl_50_90_rotated.jpg"	"T_rotated"	"right"	"tl_50_90_rotated.jpg"	515	299.60001373291	881	349.60001373291	42224	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	43	3	-0.5	"tl_50_90.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	14	1	16	"lib/images/tl_0_120_rotated.jpg"	"L_rotated"	"left"	"tl_0_120_rotated.jpg"	515	299.60001373291	149	349.60001373291	44373	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	44	3	-0.5	"tl_0_120.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	15	1	17	"lib/images/tl_40_150_rotated.jpg"	"L_rotated"	"left"	"tl_40_150_rotated.jpg"	515	299.60001373291	149	349.60001373291	46651	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	45	3	-0.5	"tl_40_150.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	16	1	18	"lib/images/tl_10_120_rotated.jpg"	"L_rotated"	"left"	"tl_10_120_rotated.jpg"	515	299.60001373291	149	349.60001373291	49043	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	46	4	-0.5	"tl_10_120.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	17	1	19	"lib/images/tl_10_60_rotated.jpg"	"L_rotated"	"left"	"tl_10_60_rotated.jpg"	515	299.60001373291	797	338.60001373291	51343	0	"right"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	47	4	-0.5	"tl_10_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	17	0	20	"lib/images/tl_10_60_rotated.jpg"	"L_rotated"	"left"	"tl_10_60_rotated.jpg"	515	299.60001373291	149	349.60001373291	56241	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	47	4	-0.5	"tl_10_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	18	1	21	"lib/images/tl_10_150_rotated.jpg"	"L_rotated"	"left"	"tl_10_150_rotated.jpg"	515	299.60001373291	149	349.60001373291	58526	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	48	4	-0.5	"tl_10_150.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	19	1	22	"lib/images/tl_0_150_rotated.jpg"	"L_rotated"	"left"	"tl_0_150_rotated.jpg"	515	299.60001373291	149	349.60001373291	60652	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	49	4	-0.5	"tl_0_150.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	20	1	23	"lib/images/tl_20_30_rotated.jpg"	"T_rotated"	"right"	"tl_20_30_rotated.jpg"	515	299.60001373291	881	349.60001373291	62905	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	50	4	-0.5	"tl_20_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	21	1	24	"lib/images/tl_10_0_rotated.jpg"	"T_rotated"	"right"	"tl_10_0_rotated.jpg"	515	299.60001373291	881	349.60001373291	65593	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	51	4	-0.5	"tl_10_0.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	22	1	25	"lib/images/tl_50_30_rotated.jpg"	"T_rotated"	"right"	"tl_50_30_rotated.jpg"	515	299.60001373291	881	349.60001373291	68532	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	52	4	-0.5	"tl_50_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	23	1	26	"lib/images/tl_30_150_rotated.jpg"	"L_rotated"	"left"	"tl_30_150_rotated.jpg"	515	299.60001373291	149	349.60001373291	70748	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	53	4	-0.5	"tl_30_150.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	24	1	27	"lib/images/tl_50_60_rotated.jpg"	"T_rotated"	"right"	"tl_50_60_rotated.jpg"	515	299.60001373291	881	349.60001373291	73046	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	54	4	-0.5	"tl_50_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	25	1	28	"lib/images/tl_0_90_rotated.jpg"	"L_rotated"	"left"	"tl_0_90_rotated.jpg"	515	299.60001373291	149	349.60001373291	75479	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	55	4	-0.5	"tl_0_90.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	26	1	29	"lib/images/tl_0_60_rotated.jpg"	"L_rotated"	"left"	"tl_0_60_rotated.jpg"	515	299.60001373291	149	349.60001373291	78013	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	56	4	-0.5	"tl_0_60.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	27	1	30	"lib/images/tl_0_30_rotated.jpg"	"L_rotated"	"left"	"tl_0_30_rotated.jpg"	515	299.60001373291	149	349.60001373291	80307	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	57	4	-0.5	"tl_0_30.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	28	1	31	"lib/images/tl_10_90_rotated.jpg"	"L_rotated"	"left"	"tl_10_90_rotated.jpg"	515	299.60001373291	149	349.60001373291	83089	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	58	4	-0.5	"tl_10_90.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	29	1	32	"lib/images/tl_30_120_rotated.jpg"	"L_rotated"	"left"	"tl_30_120_rotated.jpg"	515	299.60001373291	149	349.60001373291	85437	1	"left"	149	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	59	4	-0.5	"tl_30_120.jpg"
90443	"test-sort"	0	3	228856	"p388239"	"low"	"left"	"A3D3NEQ158WUB0"	30	1	33	"lib/images/tl_50_120_rotated.jpg"	"T_rotated"	"right"	"tl_50_120_rotated.jpg"	515	299.60001373291	881	349.60001373291	87940	1	"right"	881	349.60001373291	2	""	"category A had horizontal lines that were closer to the top and longer to the left side. "	"crosses and L shapes belonged in category B, the others were mostly in A "	5.26326666666667	315.796	60	4	-0.5	"tl_50_120.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	1	1	1	"lib/images/tl_10_90.jpg"	"L"	"right"	"tl_10_90.jpg"	515	298	121	343	5527	0	"left"	881	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	1	1	0.5	"tl_10_90.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	1	0	2	"lib/images/tl_10_90.jpg"	"L"	"right"	"tl_10_90.jpg"	515	298	881	348	11134	1	"right"	881	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	1	1	0.5	"tl_10_90.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	2	1	3	"lib/images/tl_40_60.jpg"	"T"	"left"	"tl_40_60.jpg"	515	298	834	378	13883	0	"right"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	2	1	0.5	"tl_40_60.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	2	0	4	"lib/images/tl_40_60.jpg"	"T"	"left"	"tl_40_60.jpg"	515	298	149	348	18920	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	2	1	0.5	"tl_40_60.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	3	1	5	"lib/images/tl_10_150.jpg"	"L"	"right"	"tl_10_150.jpg"	515	298	881	348	21717	1	"right"	881	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	3	1	0.5	"tl_10_150.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	4	1	6	"lib/images/tl_50_30.jpg"	"T"	"left"	"tl_50_30.jpg"	515	298	149	348	24179	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	4	1	0.5	"tl_50_30.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	5	1	7	"lib/images/tl_20_120.jpg"	"L"	"right"	"tl_20_120.jpg"	515	298	881	348	26426	1	"right"	881	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	5	1	0.5	"tl_20_120.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	6	1	8	"lib/images/tl_50_60.jpg"	"T"	"left"	"tl_50_60.jpg"	515	298	149	348	28779	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	6	1	0.5	"tl_50_60.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	7	1	9	"lib/images/tl_30_60.jpg"	"T"	"left"	"tl_30_60.jpg"	515	298	149	348	31264	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	7	1	0.5	"tl_30_60.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	8	1	10	"lib/images/tl_50_120.jpg"	"T"	"left"	"tl_50_120.jpg"	515	298	826	365	33666	0	"right"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	8	1	0.5	"tl_50_120.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	8	0	11	"lib/images/tl_50_120.jpg"	"T"	"left"	"tl_50_120.jpg"	515	298	149	348	38484	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	8	1	0.5	"tl_50_120.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	9	1	12	"lib/images/tl_0_60.jpg"	"L"	"right"	"tl_0_60.jpg"	515	298	881	348	41050	1	"right"	881	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	9	1	0.5	"tl_0_60.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	10	1	13	"lib/images/tl_40_30.jpg"	"T"	"left"	"tl_40_30.jpg"	515	298	149	348	43577	1	"left"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	10	1	0.5	"tl_40_30.jpg"
120386	"test-sort"	0	1	204063	"p821691"	"high"	"right"	"A3I4PK485Z5QP9"	11	1	14	"lib/images/tl_10_0.jpg"	"T"	"left"	"tl_10_0.jpg"	515	298	840	370	46513	0	"right"	149	348	1	""	"If the image was more of cross shape and less of an L shape than I would place that in category A and I would place all the L shapes in category B."	"Category A contained cross shapes and T shapes while category B only contained L shapes. Sometimes there were T shapes and upside down T shapes, the regular T shapes went to category A and upside down T shapes belonged to category B."	9.7397	584.382	11	1	0.5	"tl_10_0.jpg"
